일자,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,가중평균
2017-05-23,KAU17,"20,550",0,0,0,0,0,0,0,0
2017-05-22,KAU17,"20,550",0,0,0,0,0,0,0,0
2017-05-19,KAU17,"20,550",0,0,0,0,0,0,0,0
2017-05-18,KAU17,"20,550",0,0,0,0,0,0,0,0
2017-05-17,KAU17,"20,550",100,0.49,0,0,0,0,0,0
2017-05-16,KAU17,"20,450",50,0.25,"20,450","20,450","20,450","2,000","40,900,000","20,450"
2017-05-15,KAU17,"20,400",0,0,0,0,0,0,0,0
2017-05-12,KAU17,"20,400",0,0,0,0,0,0,0,0
2017-05-11,KAU17,"20,400",0,0,0,0,0,0,0,0
2017-05-10,KAU17,"20,400",0,0,"20,400","20,400","20,400","7,900","161,160,000","20,400"
2017-05-08,KAU17,"20,400",-100,-0.49,"20,400","20,400","20,400","7,000","142,800,000","20,400"
2017-05-04,KAU17,"20,500",0,0,0,0,0,0,0,0
2017-05-02,KAU17,"20,500",0,0,"20,500","20,500","20,500","11,600","237,800,000","20,500"
2017-04-28,KAU17,"20,500",0,0,0,0,0,"110,000","2,255,000,000","20,500"
2017-04-27,KAU17,"20,500",0,0,0,0,0,0,0,0
2017-04-26,KAU17,"20,500",50,0.24,0,0,0,0,0,0
2017-04-25,KAU17,"20,450",0,0,0,0,0,0,0,0
2017-04-24,KAU17,"20,450",0,0,0,0,0,0,0,0
2017-04-21,KAU17,"20,450",0,0,0,0,0,0,0,0
2017-04-20,KAU17,"20,450",0,0,0,0,0,0,0,0
2017-04-19,KAU17,"20,450",0,0,0,0,0,0,0,0
2017-04-18,KAU17,"20,450",-50,-0.24,"20,450","20,450","20,450","12,930","264,418,500","20,450"
2017-04-17,KAU17,"20,500",100,0.49,0,0,0,0,0,0
2017-04-14,KAU17,"20,400",0,0,0,0,0,0,0,0
2017-04-13,KAU17,"20,400",0,0,"20,400","20,400","20,400","20,000","408,000,000","20,400"
2017-04-12,KAU17,"20,400",0,0,"20,400","20,400","20,400","23,000","469,200,000","20,400"
2017-04-11,KAU17,"20,400",-100,-0.49,"20,400","20,400","20,400","137,000","2,806,800,000","20,488"
2017-04-10,KAU17,"20,500",0,0,0,0,0,0,0,0
2017-04-07,KAU17,"20,500",0,0,0,0,0,0,0,0
2017-04-06,KAU17,"20,500",0,0,0,0,0,"30,000","615,000,000","20,500"
2017-04-05,KAU17,"20,500",0,0,0,0,0,0,0,0
2017-04-04,KAU17,"20,500",0,0,0,0,0,"20,000","410,000,000","20,500"
2017-04-03,KAU17,"20,500",0,0,0,0,0,0,0,0
2017-03-31,KAU17,"20,500",0,0,0,0,0,0,0,0
2017-03-30,KAU17,"20,500",0,0,0,0,0,0,0,0
2017-03-29,KAU17,"20,500",0,0,0,0,0,0,0,0
2017-03-28,KAU17,"20,500",0,0,0,0,0,0,0,0
2017-03-27,KAU17,"20,500",0,0,0,0,0,0,0,0
2017-03-24,KAU17,"20,500",0,0,0,0,0,0,0,0
2017-03-23,KAU17,"20,500",200,0.99,0,0,0,0,0,0
2017-03-22,KAU17,"20,300",100,0.5,0,0,0,0,0,0
2017-03-21,KAU17,"20,200",0,0,0,0,0,0,0,0
2017-03-20,KAU17,"20,200",-1200,-5.61,"20,200","20,200","20,200","8,000","161,600,000","20,200"
2017-03-17,KAU17,"21,400",0,0,0,0,0,0,0,0
2017-03-16,KAU17,"21,400",-100,-0.47,"21,400","21,400","21,400","20,000","428,000,000","21,400"
2017-03-15,KAU17,"21,500",-1000,-4.44,0,0,0,0,0,0
2017-03-14,KAU17,"22,500",0,0,0,0,0,0,0,0
2017-03-13,KAU17,"22,500",0,0,0,0,0,0,0,0
2017-03-10,KAU17,"22,500",0,0,0,0,0,0,0,0
2017-03-09,KAU17,"22,500",-900,-3.85,"22,500","22,500","22,500","25,000","562,500,000","22,500"
2017-03-08,KAU17,"23,400",0,0,0,0,0,0,0,0
2017-03-07,KAU17,"23,400",400,1.74,"23,400","23,400","23,400",70,"1,638,000","23,400"
2017-03-06,KAU17,"23,000",-700,-2.95,"23,000","23,000","23,000","24,500","563,500,000","23,000"
2017-03-03,KAU17,"23,700",-1300,-5.2,"23,700","23,700","23,700",500,"11,850,000","23,700"
2017-03-02,KAU17,"25,000",0,0,0,0,0,0,0,0
2017-02-28,KAU17,"25,000",0,0,0,0,0,0,0,0
2017-02-27,KAU17,"25,000",0,0,0,0,0,0,0,0
2017-02-24,KAU17,"25,000",0,0,0,0,0,0,0,0
2017-02-23,KAU17,"25,000",-900,-3.47,0,0,0,0,0,0
2017-02-22,KAU17,"25,900",0,0,0,0,0,0,0,0
2017-02-21,KAU17,"25,900",0,0,0,0,0,0,0,0
2017-02-20,KAU17,"25,900",0,0,0,0,0,0,0,0
2017-02-17,KAU17,"25,900",0,0,0,0,0,0,0,0
2017-02-16,KAU17,"25,900",0,0,0,0,0,0,0,0
2017-02-15,KAU17,"25,900",0,0,0,0,0,0,0,0
2017-02-14,KAU17,"25,900",0,0,0,0,0,0,0,0
2017-02-13,KAU17,"25,900",0,0,0,0,0,0,0,0
2017-02-10,KAU17,"25,900",0,0,0,0,0,0,0,0
2017-02-09,KAU17,"25,900",0,0,0,0,0,0,0,0
2017-02-08,KAU17,"25,900",0,0,0,0,0,0,0,0
2017-02-07,KAU17,"25,900",0,0,0,0,0,0,0,0
2017-02-06,KAU17,"25,900",2350,9.98,"25,900","25,900","25,900","2,746","71,121,400","25,900"
2017-02-03,KAU17,"23,550",0,0,0,0,0,0,0,0
2017-02-02,KAU17,"23,550",0,0,0,0,0,0,0,0
2017-02-01,KAU17,"20,850",0,0,0,0,0,0,0,0
2017-01-31,KAU17,"20,850",0,0,0,0,0,0,0,0
2017-01-26,KAU17,"20,850",0,0,0,0,0,0,0,0
2017-01-25,KAU17,"20,850",0,0,0,0,0,0,0,0
2017-01-24,KAU17,"20,850",0,0,0,0,0,0,0,0
2017-01-23,KAU17,"20,850",0,0,0,0,0,0,0,0
2017-01-20,KAU17,"8,000",120,1.52,0,0,0,0,0,0
2017-01-19,KAU17,"7,880",0,0,0,0,0,0,0,0
2017-01-18,KAU17,"7,880",0,0,0,0,0,0,0,0
2017-01-17,KAU17,"7,880",0,0,0,0,0,0,0,0
2017-01-16,KAU17,"7,880",0,0,0,0,0,0,0,0
2017-01-13,KAU17,"7,880",0,0,0,0,0,0,0,0
2017-01-12,KAU17,"7,880",0,0,0,0,0,0,0,0
2017-01-11,KAU17,"7,880",0,0,0,0,0,0,0,0
2017-01-10,KAU17,"7,880",0,0,0,0,0,0,0,0
2017-01-09,KAU17,"7,880",0,0,0,0,0,0,0,0
2017-01-06,KAU17,"7,880",0,0,0,0,0,0,0,0
2017-01-05,KAU17,"7,880",0,0,0,0,0,0,0,0
2017-01-04,KAU17,"7,880",0,0,0,0,0,0,0,0
2017-01-03,KAU17,"7,880",0,0,0,0,0,0,0,0
2017-01-02,KAU17,"7,880",0,0,0,0,0,0,0,0
